depth,dose,ssd,field_size
33.265488,15.15346982,100,10
33.2905,15.13167495,100,10
33.315512,15.10987984,100,10
33.340523,15.08808497,100,10
33.365535,15.0662901,100,10
33.390547,15.04449523,100,10
33.415558,15.02270012,100,10
33.44057,15.00090525,100,10
33.465582,14.97911039,100,10
33.490593,14.95731527,100,10
33.515605,14.93561833,100,10
33.540617,14.91514985,100,10
33.565628,14.89468186,100,10
33.59064,14.87421461,100,10
33.615652,14.85374809,100,10
33.640663,14.83328206,100,10
33.665675,14.81281652,100,10
33.690686,14.79235172,100,10
33.715698,14.7718874,100,10
33.74071,14.75142382,100,10
33.765721,14.73090491,100,10
33.790733,14.70972697,100,10
33.815745,14.68854879,100,10
33.840756,14.66737084,100,10
33.865768,14.6461929,100,10
33.89078,14.62501471,100,10
33.915791,14.60383677,100,10
33.940803,14.58265859,100,10
33.965815,14.56148064,100,10
33.990826,14.5403027,100,10
34.015838,14.51921681,100,10
34.040849,14.49916182,100,10
34.065861,14.47910634,100,10
34.090873,14.45905013,100,10
34.115884,14.43899342,100,10
34.140896,14.41893598,100,10
34.165908,14.39887781,100,10
34.190919,14.37881939,100,10
34.215931,14.35876,100,10
34.240943,14.33870011,100,10
34.265954,14.31859591,100,10
34.290966,14.29802706,100,10
34.315978,14.27745846,100,10
34.340989,14.25688961,100,10
34.366001,14.236321,100,10
34.391013,14.21575215,100,10
34.416024,14.19518355,100,10
34.441036,14.1746147,100,10
34.466047,14.15404609,100,10
34.491059,14.13347724,100,10
34.516071,14.11300216,100,10
34.541082,14.09346666,100,10
34.566094,14.07393165,100,10
34.591106,14.05439737,100,10
34.616117,14.03486383,100,10
34.641129,14.01533078,100,10
34.666141,13.99579822,100,10
34.691152,13.97626639,100,10
34.716164,13.9567353,100,10
34.741176,13.93720445,100,10
34.766187,13.91763468,100,10
34.791199,13.89768447,100,10
34.816211,13.87773401,100,10
34.841222,13.8577838,100,10
34.866234,13.83783359,100,10
34.891245,13.81788314,100,10
34.916257,13.79793293,100,10
34.941269,13.77798247,100,10
34.96628,13.75803226,100,10
34.991292,13.73808181,100,10
35.016304,13.71824103,100,10
35.041315,13.69939933,100,10
35.066327,13.68055713,100,10
35.091339,13.66171421,100,10
35.11635,13.64287079,100,10
35.141362,13.62402664,100,10
35.166374,13.605182,100,10
35.191385,13.58633663,100,10
35.216397,13.56749076,100,10
35.241408,13.54864441,100,10
35.26642,13.5297464,100,10
35.291432,13.51040626,100,10
35.316443,13.49106612,100,10
35.341455,13.47172598,100,10
35.366467,13.45238584,100,10
35.391478,13.43304571,100,10
35.41649,13.41370557,100,10
35.441502,13.39436543,100,10
35.466513,13.37502529,100,10
35.491525,13.35568515,100,10
35.516537,13.33644367,100,10
35.541548,13.31802451,100,10
35.56656,13.29960511,100,10
35.591572,13.28118595,100,10
35.616583,13.26276655,100,10
35.641595,13.24434739,100,10
35.666606,13.22592799,100,10
35.691618,13.20750884,100,10
35.71663,13.18908943,100,10
35.741641,13.17067028,100,10
35.766653,13.15221685,100,10
35.791665,13.13348996,100,10
35.816676,13.11476308,100,10
35.841688,13.09603619,100,10
35.8667,13.07730931,100,10
35.891711,13.05858266,100,10
35.916723,13.03985578,100,10
35.941735,13.02112889,100,10
35.966746,13.00240201,100,10
35.991758,12.98367537,100,10
36.016769,12.96505498,100,10
36.041781,12.94724932,100,10
36.066793,12.9294439,100,10
36.091804,12.91163825,100,10
36.116816,12.89383259,100,10
36.141828,12.87602717,100,10
36.166839,12.85822152,100,10
36.191851,12.8404161,100,10
36.216863,12.82261044,100,10
36.241874,12.80480479,100,10
36.266886,12.78692568,100,10
36.291898,12.76850653,100,10
36.316909,12.75008737,100,10
36.341921,12.73166797,100,10
36.366933,12.71324881,100,10
36.391944,12.69482941,100,10
36.416956,12.67641025,100,10
36.441967,12.65799085,100,10
36.466979,12.63957169,100,10
36.491991,12.62115229,100,10
36.517002,12.60288516,100,10
36.542014,12.58569276,100,10
36.567026,12.5685006,100,10
36.592037,12.55130844,100,10
36.617049,12.53411604,100,10
36.642061,12.51692388,100,10
36.667072,12.49973147,100,10
36.692084,12.48253931,100,10
36.717096,12.46534715,100,10
36.742107,12.44815475,100,10
36.767119,12.430884,100,10
36.792131,12.41307688,100,10
36.817142,12.39526999,100,10
36.842154,12.37746287,100,10
36.867165,12.35965598,100,10
36.892177,12.3418491,100,10
36.917189,12.32404198,100,10
36.9422,12.30623509,100,10
36.967212,12.28842797,100,10
36.992224,12.27062108,100,10
37.017235,12.25297651,100,10
37.042247,12.23639907,100,10
37.067259,12.21982164,100,10
37.09227,12.20324396,100,10
37.117282,12.18666652,100,10
37.142294,12.17008908,100,10
37.167305,12.1535114,100,10
37.192317,12.13693396,100,10
37.217328,12.12035653,100,10
37.24234,12.10377884,100,10
37.267352,12.08707582,100,10
37.292363,12.06957593,100,10
37.317375,12.05207629,100,10
37.342387,12.03457664,100,10
37.367398,12.017077,100,10
37.39241,11.99957736,100,10
37.417422,11.98207771,100,10
37.442433,11.96457807,100,10
37.467445,11.94707843,100,10
37.492457,11.92957878,100,10
37.517468,11.91225149,100,10
37.54248,11.89597884,100,10
37.567492,11.87970644,100,10
37.592503,11.86343379,100,10
37.617515,11.84716139,100,10
37.642526,11.83088875,100,10
37.667538,11.81461634,100,10
37.69255,11.7983437,100,10
37.717561,11.78207105,100,10
37.742573,11.76579865,100,10
37.767585,11.74943763,100,10
37.792596,11.73255393,100,10
37.817608,11.71567023,100,10
37.84262,11.69878654,100,10
37.867631,11.68190309,100,10
37.892643,11.66501939,100,10
37.917655,11.64813569,100,10
37.942666,11.631252,100,10
37.967678,11.6143683,100,10
37.992689,11.5974846,100,10
38.017701,11.58073776,100,10
38.042713,11.56477259,100,10
38.067724,11.54880719,100,10
38.092736,11.53284202,100,10
38.117748,11.51687686,100,10
38.142759,11.5009117,100,10
38.167771,11.48494629,100,10
38.192783,11.46898113,100,10
38.217794,11.45301597,100,10
38.242806,11.43705056,100,10
38.267818,11.42103839,100,10
38.292829,11.40476575,100,10
38.317841,11.38849334,100,10
38.342853,11.3722207,100,10
38.367864,11.35594805,100,10
38.392876,11.33967565,100,10
38.417887,11.323403,100,10
38.442899,11.3071306,100,10
38.467911,11.29085796,100,10
38.492922,11.27458556,100,10
38.517934,11.25845759,100,10
38.542946,11.24310593,100,10
38.567957,11.22775427,100,10
38.592969,11.21240236,100,10
38.617981,11.19705069,100,10
38.642992,11.18169878,100,10
38.668004,11.16634712,100,10
38.693016,11.15099546,100,10
38.718027,11.13564355,100,10
38.743039,11.12029188,100,10
38.76805,11.10486727,100,10
38.793062,11.08906564,100,10
38.818074,11.0732645,100,10
38.843085,11.05746385,100,10
38.868097,11.04166394,100,10
38.893109,11.02586451,100,10
38.91812,11.01006582,100,10
38.943132,10.99426762,100,10
38.968144,10.97847015,100,10
38.993155,10.96267318,100,10
39.018167,10.94702553,100,10
39.043179,10.93212628,100,10
39.06819,10.91722654,100,10
39.093202,10.90232607,100,10
39.118214,10.88742486,100,10
39.143225,10.8725234,100,10
39.168237,10.85762097,100,10
39.193248,10.84271829,100,10
39.21826,10.82781463,100,10
39.243272,10.81291073,100,10
39.268283,10.79792995,100,10
39.293295,10.78257682,100,10
39.318307,10.76722393,100,10
39.343318,10.75187105,100,10
39.36833,10.73651816,100,10
39.393342,10.72116527,100,10
39.418353,10.70581214,100,10
39.443365,10.69045925,100,10
39.468377,10.67510636,100,10
39.493388,10.65975347,100,10
39.5184,10.64456094,100,10
39.543412,10.63013148,100,10
39.568423,10.61570178,100,10
39.593435,10.60127207,100,10
39.618446,10.58684262,100,10
39.643458,10.57241291,100,10
39.66847,10.55798321,100,10
39.693481,10.54355375,100,10
39.718493,10.52912405,100,10
39.743505,10.51469435,100,10
39.768516,10.50018631,100,10
39.793528,10.48531619,100,10
39.81854,10.4704468,100,10
39.843551,10.45557766,100,10
39.868563,10.4407095,100,10
39.893575,10.42584183,100,10
39.918586,10.41097465,100,10
39.943598,10.39610821,100,10
39.968609,10.38124225,100,10
39.993621,10.36637703,100,10
40.018633,10.35167142,100,10
40.043644,10.33767993,100,10
40.068656,10.32368771,100,10
40.093668,10.309695,100,10
40.118679,10.29570155,100,10
40.143691,10.28170761,100,10
40.168703,10.26771294,100,10
40.193714,10.25371778,100,10
40.218726,10.23972188,100,10
40.243738,10.2257255,100,10
40.268749,10.21164783,100,10
40.293761,10.19721838,100,10
40.318773,10.18278867,100,10
40.343784,10.16835897,100,10
40.368796,10.15392951,100,10
40.393807,10.13949981,100,10
40.418819,10.12507035,100,10
40.443831,10.11064065,100,10
40.468842,10.09621095,100,10
40.493854,10.08178149,100,10
40.518866,10.06750333,100,10
40.543877,10.05386926,100,10
40.568889,10.04023594,100,10
40.593901,10.0266031,100,10
40.618912,10.01297075,100,10
40.643924,9.99933913,100,10
40.668936,9.985708249,100,10
40.693947,9.972077858,100,10
40.718959,9.958447956,100,10
40.74397,9.944818788,100,10
40.768982,9.931117891,100,10
40.793994,9.917117099,100,10
40.819005,9.903115818,100,10
40.844017,9.889114046,100,10
40.869029,9.875111541,100,10
40.89404,9.861108546,100,10
40.919052,9.847104816,100,10
40.944064,9.833100597,100,10
40.969075,9.819095643,100,10
40.994087,9.8050902,100,10
41.019099,9.791220627,100,10
41.04411,9.777900167,100,10
41.069122,9.764580442,100,10
41.094134,9.751261451,100,10
41.119145,9.73794295,100,10
41.144157,9.724624939,100,10
41.169168,9.711307662,100,10
41.19418,9.697991119,100,10
41.219192,9.684675066,100,10
41.244203,9.671359502,100,10
41.269215,9.658005504,100,10
41.294227,9.644498252,100,10
41.319238,9.630991001,100,10
41.34425,9.61748375,100,10
41.369262,9.603976499,100,10
41.394273,9.590469248,100,10
41.419285,9.576961997,100,10
41.444297,9.563454746,100,10
41.469308,9.549947495,100,10
41.49432,9.536440243,100,10
41.519331,9.523060295,100,10
41.544343,9.510166787,100,10
41.569355,9.497273279,100,10
41.594366,9.484379771,100,10
41.619378,9.471486508,100,10
41.64439,9.458593001,100,10
41.669401,9.445699493,100,10
41.694413,9.43280623,100,10
41.719425,9.419912722,100,10
41.744436,9.407019215,100,10
41.769448,9.394060832,100,10
41.79446,9.380860575,100,10
41.819471,9.367660073,100,10
41.844483,9.354459571,100,10
41.869495,9.341259069,100,10
41.894506,9.328058812,100,10
41.919518,9.31485831,100,10
41.944529,9.301657809,100,10
41.969541,9.288457552,100,10
41.994553,9.27525705,100,10
42.019564,9.262188991,100,10
42.044576,9.249602722,100,10
42.069588,9.237016209,100,10
42.094599,9.224429695,100,10
42.119611,9.211843181,100,10
42.144623,9.199256913,100,10
42.169634,9.186670399,100,10
42.194646,9.174083885,100,10
42.219658,9.161497372,100,10
42.244669,9.148910858,100,10
42.269681,9.136257021,100,10
42.294693,9.123363514,100,10
42.319704,9.110470251,100,10
42.344716,9.097576743,100,10
42.369727,9.084683235,100,10
42.394739,9.071789972,100,10
42.419751,9.058896465,100,10
42.444762,9.046002957,100,10
42.469774,9.033109449,100,10
42.494786,9.020216186,100,10
42.519797,9.007460263,100,10
42.544809,8.995180743,100,10
42.569821,8.982901224,100,10
42.594832,8.970621704,100,10
42.619844,8.958342185,100,10
42.644856,8.946062665,100,10
42.669867,8.933783146,100,10
42.694879,8.921503871,100,10
42.71989,8.909224352,100,10
42.744902,8.896944832,100,10
42.769914,8.884595296,100,10
42.794925,8.872008048,100,10
42.819937,8.859420555,100,10
42.844949,8.846833307,100,10
42.86996,8.834246059,100,10
42.894972,8.821658811,100,10
42.919984,8.809071563,100,10
42.944995,8.796484315,100,10
42.970007,8.783897067,100,10
42.995019,8.771309819,100,10
43.02003,8.758865296,100,10
43.045042,8.746892771,100,10
43.070054,8.734920246,100,10
43.095065,8.72294772,100,10
43.120077,8.710975195,100,10
43.145088,8.699002669,100,10
43.1701,8.687030144,100,10
43.195112,8.675057619,100,10
43.220123,8.663085093,100,10
43.245135,8.651112568,100,10
43.270147,8.639139798,100,10
43.295158,8.627167272,100,10
43.32017,8.615194747,100,10
43.345182,8.603222221,100,10
43.370193,8.591249696,100,10
43.395205,8.579277171,100,10
43.420217,8.567304645,100,10
43.445228,8.55533212,100,10
43.47024,8.543359594,100,10
43.495251,8.531387069,100,10
43.520263,8.519488232,100,10
43.545275,8.507821721,100,10
43.570286,8.496155456,100,10
43.595298,8.484488945,100,10
43.62031,8.472822679,100,10
43.645321,8.461156169,100,10
43.670333,8.449489903,100,10
43.695345,8.437823393,100,10
43.720356,8.426157127,100,10
43.745368,8.414490616,100,10
43.77038,8.402803786,100,10
43.795391,8.391053795,100,10
43.820403,8.379304538,100,10
43.845415,8.367555771,100,10
43.870426,8.355807493,100,10
43.895438,8.34405995,100,10
43.920449,8.332313141,100,10
43.945461,8.320566822,100,10
43.970473,8.308820992,100,10
43.995484,8.297075897,100,10
44.020496,8.285448067,100,10
44.045508,8.274172031,100,10
44.070519,8.262895261,100,10
44.095531,8.251618002,100,10
44.120543,8.240340252,100,10
44.145554,8.229061769,100,10
44.170566,8.21778255,100,10
44.195578,8.206502843,100,10
44.220589,8.195222645,100,10
44.245601,8.183941714,100,10
44.270612,8.172562857,100,10
44.295624,8.160896346,100,10
44.320636,8.149229836,100,10
44.345647,8.13756357,100,10
44.370659,8.12589706,100,10
44.395671,8.114230549,100,10
44.420682,8.102564283,100,10
44.445694,8.090897773,100,10
44.470706,8.079231507,100,10
44.495717,8.067564997,100,10
44.520729,8.056116124,100,10
44.545741,8.045296173,100,10
44.570752,8.034476711,100,10
44.595764,8.023657984,100,10
44.620776,8.012839747,100,10
44.645787,8.002021999,100,10
44.670799,7.991204986,100,10
44.69581,7.980388707,100,10
44.720822,7.969572918,100,10
44.745834,7.958757618,100,10
44.770845,7.947820402,100,10
44.795857,7.936536533,100,10
44.820869,7.925251929,100,10
44.84588,7.913966835,100,10
44.870892,7.902681252,100,10
44.895904,7.891394934,100,10
44.920915,7.880107882,100,10
44.945927,7.86882034,100,10
44.970939,7.857532309,100,10
44.99595,7.846243543,100,10
45.020962,7.835161888,100,10
45.045974,7.824654073,100,10
45.070985,7.814146746,100,10
45.095997,7.803640154,100,10
45.121008,7.793134297,100,10
45.14602,7.782628685,100,10
45.171032,7.772124051,100,10
45.196043,7.761619908,100,10
45.221055,7.751116253,100,10
45.246067,7.740613334,100,10
45.271078,7.729981154,100,10
45.29609,7.718997913,100,10
45.321102,7.708014183,100,10
45.346113,7.697029718,100,10
45.371125,7.686044764,100,10
45.396137,7.675059075,100,10
45.421148,7.664072897,100,10
45.44616,7.653085984,100,10
45.471171,7.642098582,100,10
45.496183,7.631110445,100,10
45.521195,7.620339212,100,10
45.546206,7.610144021,100,10
45.571218,7.599949564,100,10
45.59623,7.589755597,100,10
45.621241,7.579562119,100,10
45.646253,7.569369376,100,10
45.671265,7.559177368,100,10
45.696276,7.548985849,100,10
45.721288,7.53879482,100,10
45.7463,7.528604525,100,10
45.771311,7.518277625,100,10
45.796323,7.507594524,100,10
45.821335,7.496910688,100,10
45.846346,7.486226363,100,10
45.871358,7.475541303,100,10
45.896369,7.464855754,100,10
45.921381,7.454169715,100,10
45.946393,7.443482942,100,10
45.971404,7.432795434,100,10
45.996416,7.422107681,100,10
46.021428,7.411576363,100,10
46.046439,7.401445068,100,10
46.071451,7.391313773,100,10
46.096463,7.381182723,100,10
46.121474,7.371051428,100,10
46.146486,7.360920132,100,10
46.171498,7.350788837,100,10
46.196509,7.340657787,100,10
46.221521,7.330526492,100,10
46.246532,7.320395196,100,10
46.271544,7.310248233,100,10
46.296556,7.3000621,100,10
46.321567,7.289876457,100,10
46.346579,7.279691548,100,10
46.371591,7.269507128,100,10
46.396602,7.259323443,100,10
46.421614,7.249140248,100,10
46.446626,7.238957787,100,10
46.471637,7.228775816,100,10
46.496649,7.218594334,100,10
46.521661,7.208517877,100,10
46.546672,7.198696269,100,10
46.571684,7.188874661,100,10
46.596696,7.179053053,100,10
46.621707,7.169231445,100,10
46.646719,7.159409836,100,10
46.67173,7.149587983,100,10
46.696742,7.139766375,100,10
46.721754,7.129944767,100,10
46.746765,7.120123159,100,10
46.771777,7.110211215,100,10
46.796789,7.100082858,100,10
46.8218,7.089954745,100,10
46.846812,7.079826633,100,10
46.871824,7.06969852,100,10
46.896835,7.059570407,100,10
46.921847,7.049442295,100,10
46.946859,7.039314182,100,10
46.97187,7.029185825,100,10
46.996882,7.019057712,100,10
47.021894,7.009112963,100,10
47.046905,6.99959737,100,10
47.071917,6.990082022,100,10
47.096928,6.980566428,100,10
47.12194,6.971050835,100,10
47.146952,6.961535487,100,10
47.171963,6.952019893,100,10
47.196975,6.942504545,100,10
47.221987,6.932988952,100,10
47.246998,6.923473603,100,10
47.27201,6.913865226,100,10
47.297022,6.904043618,100,10
47.322033,6.89422201,100,10
47.347045,6.884400402,100,10
47.372057,6.874578793,100,10
47.397068,6.864757185,100,10
47.42208,6.854935577,100,10
47.447091,6.845113969,100,10
47.472103,6.835292361,100,10
47.497115,6.825470753,100,10
47.522126,6.815743152,100,10
47.547138,6.806227559,100,10
47.57215,6.796712211,100,10
47.597161,6.787196617,100,10
47.622173,6.777681269,100,10
47.647185,6.768165676,100,10
47.672196,6.758650327,100,10
47.697208,6.749134734,100,10
47.72222,6.739619385,100,10
47.747231,6.730103792,100,10
47.772243,6.720492967,100,10
47.797255,6.710671359,100,10
47.822266,6.700849751,100,10
47.847278,6.691028142,100,10
47.872289,6.681206534,100,10
47.897301,6.671384926,100,10
47.922313,6.661563318,100,10
47.947324,6.65174171,100,10
47.972336,6.641920102,100,10
47.997348,6.632098249,100,10
48.022359,6.622470042,100,10
48.047371,6.613260708,100,10
48.072383,6.604051375,100,10
48.097394,6.594842041,100,10
48.122406,6.585632708,100,10
48.147418,6.576423374,100,10
48.172429,6.56721404,100,10
48.197441,6.558004707,100,10
48.222452,6.548795373,100,10
48.247464,6.539586039,100,10
48.272476,6.53037744,100,10
48.297487,6.521170555,100,10
48.322499,6.511963669,100,10
48.347511,6.502756784,100,10
48.372522,6.493549898,100,10
48.397534,6.484343013,100,10
48.422546,6.475136127,100,10
48.447557,6.465929242,100,10
48.472569,6.456722356,100,10
48.497581,6.447515471,100,10
48.522592,6.438407,100,10
48.547604,6.429503926,100,10
48.572616,6.420601097,100,10
48.597627,6.411698023,100,10
48.622639,6.402794949,100,10
48.64765,6.39389212,100,10
48.672662,6.384989046,100,10
48.697674,6.376085972,100,10
48.722685,6.367182898,100,10
48.747697,6.358280069,100,10
48.772709,6.349470268,100,10
48.79772,6.3408524,100,10
48.822732,6.332235022,100,10
48.847744,6.323618377,100,10
48.872755,6.315002223,100,10
48.897767,6.306386803,100,10
48.922779,6.297771873,100,10
48.94779,6.289157677,100,10
48.972802,6.280543971,100,10
48.997813,6.271930754,100,10
49.022825,6.263230384,100,10
49.047837,6.254352771,100,10
49.072848,6.245474423,100,10
49.09786,6.236595585,100,10
49.122872,6.227716258,100,10
49.147883,6.218836196,100,10
49.172895,6.209955645,100,10
49.197907,6.201074359,100,10
49.222918,6.192192339,100,10
49.24793,6.183310074,100,10
49.272942,6.174208213,100,10
49.297953,6.164675728,100,10
49.322965,6.155143732,100,10
49.347977,6.145612471,100,10
49.372988,6.136081699,100,10
49.398,6.126551417,100,10
49.423011,6.117022115,100,10
49.448023,6.107493057,100,10
49.473035,6.097964733,100,10
49.498046,6.088436899,100,10
49.523058,6.077456352,100,10
49.54807,6.063662181,100,10
49.573081,6.049867521,100,10
49.598093,6.036072126,100,10
49.623105,6.022276242,100,10
49.648116,6.008479868,100,10
49.673128,5.994682759,100,10
49.69814,5.980884916,100,10
49.723151,5.967086584,100,10

